ident,commune,type,comptage_5m,indice_congestion_matin,indice_congestion_soir,compteur_latitude,compteur_longitude,stop_id,stop_name,distance_arret_m,lignes_tbm
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,3177,Camille Godard,241.7,15
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,5398,Camille Godard,181.2,C;E
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,5399,Camille Godard,179.2,C;E
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,459,Martinique,79.2,15
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,1971,Paul Doumer,208.6,15;5;N7
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,2442,Paul Doumer,225.9,15;5;N5
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,5396,Paul Doumer,226.4,C;E
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,5397,Paul Doumer,234.3,C;E
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,917,Picard,127.2,15;5;N5
Z15CT3,Bordeaux,BOUCLE,36,0.064922,0.060908,44.8537214,-0.5726344,951,Picard,194.2,5;N7
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,310,Berthelot,228.3,5
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,3173,Camille Godard,127.8,15
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,3177,Camille Godard,185.7,15
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,5398,Camille Godard,130.1,C;E
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,5399,Camille Godard,132.0,C;E
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,459,Martinique,35.8,15
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,1971,Paul Doumer,293.2,15;5;N7
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,917,Picard,69.6,15;5;N5
Z15CT5,Bordeaux,BOUCLE,14,0.066355,0.074393,44.8545587,-0.5728318,951,Picard,139.4,5;N7
Z14CT8,Bordeaux,BOUCLE,0,0.063374,0.078845,44.8727927,-0.5654581,1379,Latule,258.6,9;N1;N3;N4;N5;N6;TBNight
Z14CT8,Bordeaux,BOUCLE,0,0.063374,0.078845,44.8727927,-0.5654581,581,Latule,272.4,9;TBNight
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,13212,Galin,248.6,31
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,3704,Galin,260.0,A;E
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,3705,Galin,257.1,A;E
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,5734,Galin,196.8,24;28
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,6402,Galin,175.1,24;31
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,4005,Galin Terminus,207.2,28;N6
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,5745,Piscine Galin,14.9,24;28
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,9246,Piscine Galin,124.9,24;28;31
Z29CT4,Bordeaux,BOUCLE,0,0.093938,0.071056,44.848016,-0.5421929,962,Vincent,299.7,24;31;N6
Z29CT1,Floirac,BOUCLE,0,0.103412,0.073512,44.8434916,-0.5280074,13097,Empereur,193.6,28
Z29CT1,Floirac,BOUCLE,0,0.103412,0.073512,44.8434916,-0.5280074,13098,Empereur,184.6,28
Z29CT1,Floirac,BOUCLE,0,0.103412,0.073512,44.8434916,-0.5280074,7614,Rosa Parks,292.3,24;60;H2
Z29CT2,Cenon,BOUCLE,0,0.098613,0.084092,44.8437679,-0.5276973,13097,Empereur,158.0,28
Z29CT2,Cenon,BOUCLE,0,0.098613,0.084092,44.8437679,-0.5276973,13098,Empereur,148.9,28
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,6829,Auditorium de Floirac,252.0,1;65
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,6830,Auditorium de Floirac,251.7,1;65
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,3611,Dubedout,112.3,28;S1;S2;S3
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,3612,Dubedout,173.1,28;S1;S2;S3
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,5217,Floirac Dravemont,163.7,A;E
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,5220,Floirac Dravemont,149.1,32
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,5226,Floirac Dravemont,148.6,1;28;54;65
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,6330,Floirac Dravemont,166.3,Bus A
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,1601,Floirac Dravemont (av Allende),157.2,1;28;32;54;65;Bus A
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,1562,Kergomard,188.0,32
Z29CT13,Cenon,BOUCLE,19,0.063221,0.085906,44.8473575,-0.5101398,461,Kergomard,235.1,32
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,3465,Cassagne,169.1,27;32;S1;S2;S3
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,3466,Cassagne,167.2,27;32;S1;S2;S3
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,5205,Jean Zay,67.0,27;54;Bus A
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,5206,Jean Zay,84.6,27;54;Bus A
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,5213,Jean zay,161.3,A;E
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,5214,Jean Zay,151.6,A;E
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,1306,La Morlette,238.2,32;Bus A
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,3693,La Morlette,249.1,A;E
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,5212,La Morlette,256.3,A;E
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,154,Rubens,265.3,32
Z29CT12,Cenon,BOUCLE,,,,44.8542692,-0.5151484,3327,Rubens,229.4,32
Z29CT11,Bordeaux,BOUCLE,0,,,44.8383479,-0.546465,9277,Joliot Curie,238.4,31
Z29CT11,Bordeaux,BOUCLE,0,,,44.8383479,-0.546465,9278,Joliot Curie,216.2,31;N6
Z29CT11,Bordeaux,BOUCLE,0,,,44.8383479,-0.546465,1333,Trégey,79.8,31;N6
Z29CT11,Bordeaux,BOUCLE,0,,,44.8383479,-0.546465,3019,Trégey,69.0,31
Z17CT1,Talence,BOUCLE,26,0.084084,0.083684,44.8136792,-0.5895382,3743,Talence Centre-Forum,222.1,B
Z17CT1,Talence,BOUCLE,26,0.084084,0.083684,44.8136792,-0.5895382,3744,Talence Centre-Forum,222.0,B
Z17CT1,Talence,BOUCLE,26,0.084084,0.083684,44.8136792,-0.5895382,1637,Talence Centre-Forum (côté Esplanade),284.5,23
Z17CT13,Talence,BOUCLE,15,0.081315,0.128893,44.8103781,-0.5860985,8911,Berteaux,116.2,73
Z17CT13,Talence,BOUCLE,15,0.081315,0.128893,44.8103781,-0.5860985,8912,Berteaux,151.8,73
Z17CT13,Talence,BOUCLE,15,0.081315,0.128893,44.8103781,-0.5860985,6505,Les Harmonies,112.2,23;31;73;S47;TBNight
Z17CT13,Talence,BOUCLE,15,0.081315,0.128893,44.8103781,-0.5860985,7701,Mairie de Talence,201.2,23;31;TBNight
Z17CT13,Talence,BOUCLE,15,0.081315,0.128893,44.8103781,-0.5860985,8101,Mairie de Talence,203.8,23;31;TBNight
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,5633,Dourout,278.1,23;31;73;S47;TBNight
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,7701,Mairie de Talence,129.4,23;31;TBNight
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,8101,Mairie de Talence,145.6,23;31;TBNight
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,7802,Médiathèque,244.3,23;31;TBNight
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,7801,Médiathèque (côté Château Margaut),254.9,23;31;TBNight
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,5899,Résidence Crespy,213.0,23
Z17CT12,Talence,BOUCLE,,,,44.8077899,-0.5861693,5900,Résidence Crespy,253.5,23
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,7802,Médiathèque,232.8,23;31;TBNight
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,7801,Médiathèque (côté Château Margaut),222.0,23;31;TBNight
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,371,Peixotto,13.2,31;34;TBNight
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,3741,Peixotto,102.8,B
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,3742,Peixotto,106.3,B
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,3551,Peixotto (côté Mairie),214.0,23
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,4112,Peixotto (côté Université),211.6,23
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,3819,Peixotto (Tram B),100.2,34
Z17CT14,Talence,BOUCLE,,,,44.8064545,-0.5919132,8791,Peixotto (Tram B),110.5,31;TBNight
Z17CT3,Talence,BOUCLE,54,0.076536,0.080534,44.8000395,-0.5969238,1671,Avenue de l'Université,226.9,31;34;35;8;87;TBNight
Z17CT3,Talence,BOUCLE,54,0.076536,0.080534,44.8000395,-0.5969238,2633,Avenue de l'Université,218.8,31;34;35;8;87;TBNight
Z17CT3,Talence,BOUCLE,54,0.076536,0.080534,44.8000395,-0.5969238,451,CREPS,175.3,31;34
Z17CT3,Talence,BOUCLE,54,0.076536,0.080534,44.8000395,-0.5969238,562,CREPS,180.4,31;34
Z17CT3,Talence,BOUCLE,54,0.076536,0.080534,44.8000395,-0.5969238,1633,Lycée Kastler,108.2,35;8;87;TBNight
Z17CT3,Talence,BOUCLE,54,0.076536,0.080534,44.8000395,-0.5969238,1656,Lycée Kastler,159.2,35;8;87;TBNight
Z17CT10,Talence,BOUCLE,67,0.070473,0.079273,44.7969561,-0.601912,475,Ecole de Management,72.4,31;34;80
Z17CT10,Talence,BOUCLE,67,0.070473,0.079273,44.7969561,-0.601912,841,Ecole de Management,59.9,31;34
Z17CT10,Talence,BOUCLE,67,0.070473,0.079273,44.7969561,-0.601912,9228,Ecole de Management,106.8,80
Z17CT10,Talence,BOUCLE,67,0.070473,0.079273,44.7969561,-0.601912,93,La Paillère,267.6,31
Z17CT4,Gradignan,BOUCLE,95,0.087249,0.069703,44.7911423,-0.6052748,9738,Compostelle,266.4,34
Z17CT4,Gradignan,BOUCLE,95,0.087249,0.069703,44.7911423,-0.6052748,1665,Ecole d'Architecture,238.0,34;80
Z17CT4,Gradignan,BOUCLE,95,0.087249,0.069703,44.7911423,-0.6052748,2868,Ecole d'Architecture,126.4,80
Z17CT8,Gradignan,BOUCLE,0,0.077279,0.085840,44.7840078,-0.6064484,555,Lange,273.0,31
Z17CT8,Gradignan,BOUCLE,0,0.077279,0.085840,44.7840078,-0.6064484,846,Lange,290.5,31
Z17CT8,Gradignan,BOUCLE,0,0.077279,0.085840,44.7840078,-0.6064484,4105,Mésanges,193.0,31
Z17CT8,Gradignan,BOUCLE,0,0.077279,0.085840,44.7840078,-0.6064484,4106,Mésanges,148.1,31
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,3577,Arts & Métiers,249.4,35;8;87;TBNight
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,3737,Arts & Métiers,216.2,B
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,3738,Arts & Métiers,216.0,B
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,6751,INRIA,140.5,73;8;80
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,6752,INRIA,169.4,73;8;80
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,2528,Village 1,167.8,35;80;87;TBNight
Z1704CT2,Talence,BOUCLE,0,,,44.8078412,-0.6014793,3294,Village 1,180.6,35;80;87;TBNight
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,3577,Arts & Métiers,253.7,35;8;87;TBNight
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,3737,Arts & Métiers,210.6,B
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,3738,Arts & Métiers,210.1,B
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,6751,INRIA,152.7,73;8;80
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,6752,INRIA,179.7,73;8;80
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,2528,Village 1,152.3,35;80;87;TBNight
Z1704CT8,Talence,BOUCLE,11,,,44.8078272,-0.601676,3294,Village 1,165.3,35;80;87;TBNight
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3577,Arts & Métiers,108.4,35;8;87;TBNight
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3578,Arts & Métiers,227.1,35;8;87;TBNight
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3737,Arts & Métiers,167.1,B
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3738,Arts & Métiers,170.7,B
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3739,Béthanie,207.8,B
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3740,Béthanie,206.5,B
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,6751,INRIA,227.4,73;8;80
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,6752,INRIA,267.1,73;8;80
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,2528,Village 1,280.6,35;80;87;TBNight
Z1704CT1,Talence,BOUCLE,0,,,44.8067122,-0.6004321,3294,Village 1,299.2,35;80;87;TBNight
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,3577,Arts & Métiers,226.9,35;8;87;TBNight
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,3737,Arts & Métiers,252.2,B
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,3738,Arts & Métiers,253.9,B
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,3739,Béthanie,270.7,B
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,3740,Béthanie,268.4,B
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,6751,INRIA,108.6,73;8;80
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,6752,INRIA,148.4,73;8;80
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,2528,Village 1,258.6,35;80;87;TBNight
Z1704CT6,Talence,BOUCLE,27,,,44.8077778,-0.6003299,3294,Village 1,271.5,35;80;87;TBNight
Z1704CT11,Talence,BOUCLE,4,,,44.8071588,-0.6029413,3577,Arts & Métiers,256.4,35;8;87;TBNight
Z1704CT11,Talence,BOUCLE,4,,,44.8071588,-0.6029413,3737,Arts & Métiers,140.7,B
Z1704CT11,Talence,BOUCLE,4,,,44.8071588,-0.6029413,3738,Arts & Métiers,137.2,B
Z1704CT11,Talence,BOUCLE,4,,,44.8071588,-0.6029413,6751,INRIA,276.8,73;8;80
Z1704CT11,Talence,BOUCLE,4,,,44.8071588,-0.6029413,2528,Village 1,93.1,35;80;87;TBNight
Z1704CT11,Talence,BOUCLE,4,,,44.8071588,-0.6029413,3294,Village 1,114.2,35;80;87;TBNight
Z14CT21,Bordeaux,BOUCLE,30,0.053547,0.058289,44.8709142,-0.5639288,1379,Latule,107.3,9;N1;N3;N4;N5;N6;TBNight
Z14CT21,Bordeaux,BOUCLE,30,0.053547,0.058289,44.8709142,-0.5639288,581,Latule,115.6,9;TBNight
Z14CT21,Bordeaux,BOUCLE,30,0.053547,0.058289,44.8709142,-0.5639288,9822,Latule,245.8,H1;N4
Z14CT21,Bordeaux,BOUCLE,30,0.053547,0.058289,44.8709142,-0.5639288,9823,Latule,237.4,H2
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,5260,La Cité du Vin,112.9,B
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,5261,La Cité du Vin,118.1,B
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,6433,La Cité du Vin,119.3,25
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,6825,La Cité du Vin,72.6,27;53;7;H1;H2;N1;N2
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,6827,La Cité du Vin,58.6,25;27;53;7;H1;N4;N7
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,6835,La Cité du Vin,129.5,N3;N5;N6;TBNight
Z14CT16,Bordeaux,BOUCLE,0,0.067335,0.060530,44.8600107,-0.5542572,6836,La Cité du Vin,123.7,H1;N1;TBNight
Z5CT4,Bordeaux,BOUCLE,32,0.090309,0.077242,44.8320935,-0.5471313,9740,Belvédère,235.9,953
Z5CT4,Bordeaux,BOUCLE,32,0.090309,0.077242,44.8320935,-0.5471313,1169,Mattéoti,249.7,28;60
Z5CT4,Bordeaux,BOUCLE,32,0.090309,0.077242,44.8320935,-0.5471313,1807,Mattéoti,193.0,25;28;60
Z5CT4,Bordeaux,BOUCLE,32,0.090309,0.077242,44.8320935,-0.5471313,4911,Mattéoti,281.5,25
Z5CT4,Bordeaux,BOUCLE,32,0.090309,0.077242,44.8320935,-0.5471313,1811,Sembat,227.1,25;28;60
Z5CT4,Bordeaux,BOUCLE,32,0.090309,0.077242,44.8320935,-0.5471313,2291,Sembat,254.9,25;28;60
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,3765,Gare Saint-Jean,289.8,C;D;E;F
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,5433,Gare Saint-Jean,289.8,C;D;E;F
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,9201,Gare Saint-Jean,140.7,1;Arena;G;N2;N6;TBNight
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,9202,Gare Saint-Jean,133.0,1;Arena;G;N4;TBNight
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,5619,Gare Saint-Jean (arrêt de Montée),278.8,9
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,5770,Gare Saint-Jean (rue Saint-Vincent de Paul),233.3,20;N5
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,5769,Gare Saint-Jean (sous la Halle),277.0,20;35;N1;N7
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,9249,MECA,261.8,1;Arena
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,9717,MECA (Paludate),269.0,1;Arena;G
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,9268,MECA (Terres de Borde),205.0,31
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,9269,MECA (Terres de Borde),200.0,31
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,3766,Tauzia,136.8,C;D;E;F
Z5CT10,Bordeaux,BOUCLE,0,0.061850,0.066411,44.8285205,-0.5570145,3767,Tauzia,132.9,C;D;E;F
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,9201,Gare Saint-Jean,278.7,1;Arena;G;N2;N6;TBNight
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,9202,Gare Saint-Jean,264.7,1;Arena;G;N4;TBNight
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,5770,Gare Saint-Jean (rue Saint-Vincent de Paul),278.3,20;N5
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,9199,Lycée Gustave Eiffel,238.3,1;20;G;N2;N5;N6;TBNight
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,9200,Lycée Gustave Eiffel,254.6,1;20;G;N1;N4;N7;TBNight
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,420,Peyronnet,94.8,9
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,3766,Tauzia,179.3,C;D;E;F
Z5CT12,Bordeaux,BOUCLE,44,,,44.8280286,-0.5602663,3767,Tauzia,176.5,C;D;E;F
Z5CT22,Bordeaux,BOUCLE,80,0.079347,0.067512,44.8319901,-0.5592043,3768,Sainte-Croix,22.6,C;D;E;F
Z5CT22,Bordeaux,BOUCLE,80,0.079347,0.067512,44.8319901,-0.5592043,3769,Sainte-Croix,26.5,C;D;E;F
Z5CT22,Bordeaux,BOUCLE,80,0.079347,0.067512,44.8319901,-0.5592043,8913,Sainte-Croix (Tram C/D),53.1,24;Bus F;TBNight
Z5CT22,Bordeaux,BOUCLE,80,0.079347,0.067512,44.8319901,-0.5592043,8914,Sainte-Croix (Tram C/D),23.9,24;Bus F;TBNight
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,9268,MECA (Terres de Borde),297.2,31
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,9269,MECA (Terres de Borde),294.4,31
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,3768,Sainte-Croix,247.8,C;D;E;F
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,3769,Sainte-Croix,243.3,C;D;E;F
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,8913,Sainte-Croix (Tram C/D),291.3,24;Bus F;TBNight
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,8914,Sainte-Croix (Tram C/D),263.0,24;Bus F;TBNight
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,3766,Tauzia,236.9,C;D;E;F
Z5CT21,Bordeaux,BOUCLE,0,,,44.8307692,-0.5567075,3767,Tauzia,240.8,C;D;E;F
Z5CT20,Bordeaux,BOUCLE,0,0.075170,0.071698,44.8307728,-0.5568506,3768,Sainte-Croix,237.8,C;D;E;F
Z5CT20,Bordeaux,BOUCLE,0,0.075170,0.071698,44.8307728,-0.5568506,3769,Sainte-Croix,233.2,C;D;E;F
Z5CT20,Bordeaux,BOUCLE,0,0.075170,0.071698,44.8307728,-0.5568506,8913,Sainte-Croix (Tram C/D),281.6,24;Bus F;TBNight
Z5CT20,Bordeaux,BOUCLE,0,0.075170,0.071698,44.8307728,-0.5568506,8914,Sainte-Croix (Tram C/D),253.6,24;Bus F;TBNight
Z5CT20,Bordeaux,BOUCLE,0,0.075170,0.071698,44.8307728,-0.5568506,3766,Tauzia,230.5,C;D;E;F
Z5CT20,Bordeaux,BOUCLE,0,0.075170,0.071698,44.8307728,-0.5568506,3767,Tauzia,234.5,C;D;E;F
Z3CT2,Bordeaux,BOUCLE,,,,44.8321527,-0.5784148,9123,Albret,142.5,20;24
Z3CT2,Bordeaux,BOUCLE,,,,44.8321527,-0.5784148,1606,Bourse du Travail,11.8,1;15;23;5;G;N1;N7
Z3CT2,Bordeaux,BOUCLE,,,,44.8321527,-0.5784148,823,Bourse du Travail,13.0,1;15;20;23;5;G;N5;N6
Z3CT2,Bordeaux,BOUCLE,,,,44.8321527,-0.5784148,2744,Costedoat,111.8,20;4;N4
Z3CT2,Bordeaux,BOUCLE,,,,44.8321527,-0.5784148,5857,Hôpital Saint-André,85.8,4
Z3CT2,Bordeaux,BOUCLE,,,,44.8321527,-0.5784148,8552,République,291.2,16;24;4;Bus F
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,9123,Albret,10.9,20;24
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,9244,Albret,209.9,24
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,1606,Bourse du Travail,121.0,1;15;23;5;G;N1;N7
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,823,Bourse du Travail,143.2,1;15;20;23;5;G;N5;N6
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,2744,Costedoat,208.2,20;4;N4
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,5857,Hôpital Saint-André,159.8,4
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,1067,Louis Mie,207.7,20;24
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,7461,République,287.3,55
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,7462,République,286.5,80
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,8551,République,289.4,16;Bus F;N3
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,8552,République,261.2,16;24;4;Bus F
Z3CT9,Bordeaux,BOUCLE,10,0.098911,0.070607,44.8325049,-0.5800242,9725,République,242.0,24
Z3CT4,Bordeaux,BOUCLE,,,,44.8334458,-0.584355,9244,Albret,147.4,24
Z3CT4,Bordeaux,BOUCLE,,,,44.8334458,-0.584355,6871,Bibliothèque,267.1,55;80
Z3CT4,Bordeaux,BOUCLE,,,,44.8334458,-0.584355,793,Bibliothèque,216.2,4;55;80
Z3CT4,Bordeaux,BOUCLE,,,,44.8334458,-0.584355,8311,Hôtel de Police,285.9,80;Bus F
Z3CT4,Bordeaux,BOUCLE,,,,44.8334458,-0.584355,1067,Louis Mie,214.1,20;24
Z3CT3,Bordeaux,BOUCLE,,,,44.8324809,-0.5737749,3826,Musée d'Aquitaine,285.9,16;24;Bus F;N3
Z3CT3,Bordeaux,BOUCLE,,,,44.8324809,-0.5737749,5661,Musée d'Aquitaine,275.5,16;24;Bus F
