collected_at,feed_timestamp,entity_id,trip_id,route_id,direction_id,stop_id,stop_sequence,arrival_delay_seconds,departure_delay_seconds
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,756,71,395,395
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,2592,72,395,395
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,3281,73,300,309
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,2297,74,288,299
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,3098,75,326,326
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,3320,76,312,312
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,9281,77,312,312
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,9085,78,312,312
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,9088,79,312,312
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,5617,80,312,312
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439309_25|b_268439309,b_268439309_25,35,1,5782,81,312,312
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9811,1,-839,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9749,2,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,8543,3,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,6852,4,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1192,5,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1144,6,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,212,7,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,6825,8,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,7862,9,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9812,10,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9823,11,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2350,12,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9064,13,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,100,14,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,983,15,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,604,16,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9814,17,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,8991,18,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9815,19,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9816,20,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2342,21,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2341,22,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1323,23,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1094,24,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1749,25,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1804,26,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9820,27,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2344,28,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,4154,29,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9817,30,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2348,31,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,3141,32,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,3140,33,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9818,34,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1422,35,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,5559,36,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1172,37,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,170,38,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,5842,39,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9732,40,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,712,41,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,3561,42,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1200,43,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,5797,44,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,1183,45,3,3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,513,46,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2268,47,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,7614,48,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2385,49,3,3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,2386,50,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,8541,51,3,3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9821,52,3,3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441616_25|b_268441616,b_268441616_25,912,1,9819,53,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,6825,1,-542,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,7862,2,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9812,3,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9823,4,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2350,5,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9064,6,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,100,7,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,983,8,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,604,9,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9814,10,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,8991,11,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9815,12,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9816,13,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2342,14,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2341,15,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1323,16,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1094,17,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1749,18,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1804,19,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9820,20,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2344,21,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,4154,22,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9817,23,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2348,24,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,3141,25,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,3140,26,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9818,27,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1422,28,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,5559,29,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1172,30,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,170,31,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,5842,32,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9732,33,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,712,34,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,3561,35,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1200,36,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,5797,37,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,1183,38,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,513,39,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2268,40,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,7614,41,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2385,42,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,2386,43,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,8541,44,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9821,45,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268441615_25|b_268441615,b_268441615_25,912,1,9819,46,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,4836,1,-497,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,7922,2,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1901,3,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1951,4,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2054,5,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,3923,6,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2072,7,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1701,8,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1984,9,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1936,10,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,3926,11,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,6335,12,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,494,13,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2589,14,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2681,15,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2288,16,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2265,17,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2249,18,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2254,19,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2573,20,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2248,21,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2006,22,-1,-1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1818,23,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2013,24,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,1870,25,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2151,26,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,2148,27,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,9285,28,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,9333,29,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,6503,30,-2,-2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268439788_25|b_268439788,b_268439788_25,469,0,7071,31,-3,-3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,5511,1,296,315
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,6331,2,,
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,3672,3,262,306
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,4831,4,270,270
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,937,5,256,310
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,5513,6,284,337
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1406,7,285,357
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,5516,8,326,345
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,5518,9,286,329
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,646,10,288,338
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,943,11,321,321
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,5757,12,285,326
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,950,13,269,290
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,6828,14,220,245
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,2170,15,169,170
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,2548,16,158,166
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1853,17,145,180
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,2146,18,162,241
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1821,19,232,279
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,7568,20,242,259
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,2099,21,250,281
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,494,22,284,284
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,2589,23,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,2128,24,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,3911,25,284,284
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,4834,26,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1460,27,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1906,28,284,284
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,3914,29,284,284
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1089,30,284,284
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,3432,31,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,1802,32,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,903,33,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268438459_25|b_268438459,b_268438459_25,29,0,3889,34,283,283
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,7451,1,-469,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,7441,2,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,574,3,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,3981,4,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,6801,5,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,3650,6,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,8062,7,0,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,5519,8,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,9113,9,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,5449,10,1,1
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,7293,11,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,3120,12,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,1975,13,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,2674,14,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,3122,15,2,2
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437127_25|b_268437127,b_268437127_25,15,1,1868,16,3,3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,2623,1,-926,23
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,5715,2,25,25
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,7602,3,20,25
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,7603,4,53,53
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,7002,5,38,53
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3821,6,23,49
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,6961,7,60,80
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,9077,8,14,32
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,5686,9,33,44
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,240,10,50,71
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3201,11,78,98
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3194,12,78,105
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,7113,13,99,99
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,5627,14,62,62
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3370,15,41,52
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3188,16,8,35
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,402,17,15,18
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3189,18,-7,20
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,754,19,-15,-15
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,721,20,-35,0
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,5792,21,-23,3
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,7,22,-25,-25
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,624,23,-34,-24
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3205,24,-70,-52
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,415,25,-63,-63
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,408,26,-63,-63
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3206,27,-63,-63
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,3549,28,-63,-63
2026-09-25T12:48:28.063374+00:00,1790340493,RT|b_268437126_25|b_268437126,b_268437126_25,15,0,1606,29,-63,-63
