stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,parent_station
BMANDR2,BMANDR2,Catros,44.85394800,-0.58141500,0,
BCAUDER,BCAUDER,Caudéran Centre,44.85401700,-0.61138500,0,
BTCAYCH,BTCAYCH,Caychac,44.93369500,-0.63408100,0,
BCAYBO,BCAYBO,Caychac Bourg,44.92953300,-0.63511800,0,
BCAYCBG,BCAYCBG,Caychac Bourg,44.93009100,-0.63484900,0,
BCAYEGL,BCAYEGL,Caychac Eglise,44.93044300,-0.63704800,0,
BCAYRIV,BCAYRIV,Caychac La Rivière,44.93040800,-0.62100200,0,
BCAZAL,BCAZAL,Cazalet,44.79929200,-0.67133400,0,
BCENONG,BCENONG,Cenon Gare,44.85620600,-0.53376000,0,
BGARECE,BGARECE,Cenon Gare,44.85603300,-0.53637700,0,
TCENOG,TCENOG,Cenon Gare,44.85585800,-0.53451600,0,
BCENGH2,BCENGH2,Cenon Gare (Parc Demi-Lune),44.85867000,-0.53691000,0,
BGUESDE,BGUESDE,Cenon Gare (Parc Demi-Lune),44.85844200,-0.53728200,0,
BTCGPDL,BTCGPDL,Cenon Gare (Parc Demi-Lune),44.85841900,-0.53501900,0,
BGCENH1,BGCENH1,Cenon Gare (Tram A),44.85657300,-0.53412400,0,
BGCENO2,BGCENO2,Cenon Gare (Tram A),44.85692400,-0.53413900,0,
BCADMI,BCADMI,Centre Administratif,44.86680900,-0.59606200,0,
BCTREAL,BCTREAL,Centre Aliénor,44.84165400,-0.74648400,0,
BCENTR,BCENTR,Centre commercial,44.86771500,-0.51959200,0,
BGGA36,BGGA36,Centre Commercial Bruges,44.87466600,-0.61911600,0,
BAUCHAN,BAUCHAN,Centre Commercial du Lac,44.88196000,-0.56446100,0,
BCCO31,BCCO31,Centre Commercial du Lac,44.88153200,-0.56767900,0,
BCCMED,BCCMED,Centre Commercial St-Médard,44.88391200,-0.69044800,0,
BGICFO,BGICFO,Centre de Formation du Lac,44.87788200,-0.57538800,0,
BSECOUR,BSECOUR,Centre de secours,44.90530700,-0.50388000,0,
BMESSA,BMESSA,Centre de Voile,44.87887700,-0.58225200,0,
BCHDEAU,BCHDEAU,Centre des Impôts,44.85404400,-0.65583200,0,
BCNAUTI,BCNAUTI,Centre Nautique,44.89175100,-0.58938800,0,
BGASSI,BGASSI,Centre Tour de Gassies,44.88353900,-0.62562700,0,
BCETE,BCETE,Cerema,44.88667300,-0.74100500,0,
BSCOCER,BSCOCER,Cerfs,44.87375700,-0.49793700,0,
BCERISI,BCERISI,Cerisiers,44.85480600,-0.77475900,0,
BCGAZIN,BCGAZIN,Cestas Gazinet,44.77195600,-0.70220900,0,
BCHAI,BCHAI,Chai,44.90443600,-0.67957200,0,
BSOLE88,BSOLE88,Chalets du Soleil,44.84822200,-0.78811500,0,
BHIPPO,BHIPPO,Champ de Courses - Treulon,44.87624800,-0.62160100,0,
BHIPPOD,BHIPPOD,Champ de Courses - Treulon,44.87739600,-0.62287100,0,
TTREULO,TTREULO,Champs de courses - Treulon,44.87638900,-0.62168600,0,
BLARICO,BLARICO,Chante Alouette,44.92397100,-0.46683800,0,
BCHANT,BCHANT,Chantiers de la Garonne,44.85971200,-0.54336900,0,
BBLANQU,BBLANQU,Chanzy,44.86597300,-0.59054700,0,
BCHAPSD,BCHAPSD,Chapelle Saint-Denis,44.95047900,-0.49895600,0,
BSCOCHP,BSCOCHP,Chappé,44.82879200,-0.63658800,0,
BSCOCHA,BSCOCHA,Charcot,44.81414600,-0.65658200,0,
BCBLEUS,BCBLEUS,Chardons Bleus,44.83572700,-0.64003300,0,
BSCOCHC,BSCOCHC,Charles Chaumel,44.88525800,-0.70160500,0,
BGAUGU,BGAUGU,Charles de Gaulle,44.79148600,-0.58686300,0,
BCHPERR,BCHPERR,Charles Perrault,44.86469600,-0.49792900,0,
BCHPEN,BCHPEN,Charles Perrens,44.82297200,-0.60158800,0,
BCPERRE,BCPERRE,Charles Perrens,44.82353700,-0.60029500,0,
BCPEGY,BCPEGY,Charles Péguy,44.80707400,-0.65732500,0,
TCHART,TCHART,Chartrons,44.85280700,-0.56760800,0,
BSCOCHB,BSCOCHB,Chasse Spleen,44.92000700,-0.67670600,0,
BSCOEEN,BSCOEEN,Chasse Spleen,44.91990400,-0.67654700,0,
BCHATA,BCHATA,Chataigneraie,44.79303100,-0.64655100,0,
TCHATA,TCHATA,Chataigneraie,44.79301900,-0.64662000,0,
BCHABRI,BCHABRI,Chateaubriand,44.90059900,-0.73243300,0,
BBONAI,BBONAI,Chemin Bon Air,44.82429200,-0.65024600,0,
BCCREON,BCCREON,Chemin de Créon,44.80340100,-0.50916400,0,
BSCOCDO,BSCOCDO,Chemin de l'Ecole,44.88892800,-0.69397900,0,
BCMATT,BCMATT,Chemin de la Matte,44.80879200,-0.51733700,0,
BCHEVIE,BCHEVIE,Chemin de la Vie,44.94367800,-0.49054300,0,
BCHAPEL,BCHAPEL,Chemin de Piétru,45.00623300,-0.54881300,0,
BCPIETR,BCPIETR,Chemin de Piétru,45.00444200,-0.55113900,0,
BCSUZO,BCSUZO,Chemin de Suzon,44.81155500,-0.58233300,0,
BCCOLLI,BCCOLLI,Chemin des Collines,44.80920100,-0.51438800,0,
BCVIGNE,BCVIGNE,Chemin des Vignes,44.92286900,-0.72765400,0,
BCFOIN,BCFOIN,Chemin du Foin,44.92000500,-0.71684500,0,
BCHROY,BCHROY,Chemin du Roy,44.89935600,-0.72796200,0,
BCHSOUR,BCHSOUR,Chemin du Sourd,44.88820100,-0.51120600,0,
BGREUZE,BGREUZE,Chemin Lafon,44.88162300,-0.69384100,0,
BCLONG,BCLONG,Chemin Long,44.83410700,-0.66933900,0,
TPCLONG,TPCLONG,Chemin long,44.83405000,-0.66917100,0,
BCHEVA,BCHEVA,Chevalier,44.84215900,-0.59368500,0,
BCHEVR1,BCHEVR1,Chevreuils,44.93033400,-0.76076100,0,
BCHEVRE,BCHEVRE,Chevreuils,44.87386500,-0.49267100,0,
BSCOCHE,BSCOCHE,Chevreuils,44.93035400,-0.76072500,0,
BCHOLET,BCHOLET,Cholet,44.94176700,-0.52878600,0,
BCHOPIN,BCHOPIN,Chopin,44.75760300,-0.57238800,0,
BCHOUIN,BCHOUIN,Chouiney,44.77893500,-0.59373000,0,
BACANEJ,BACANEJ,Châtaigneraie,44.79347500,-0.64757300,0,
BCHAT03,BCHAT03,Châtaigniers,44.91161600,-0.71920000,0,
BCTHOUA,BCTHOUA,Château de Thouars,44.78756400,-0.59068800,0,
BLYCAGR,BLYCAGR,Château Dillon,44.91933000,-0.63484900,0,
BCGAJA,BCGAJA,Château Gajac,44.88719700,-0.69839700,0,
BCHAPOM,BCHAPOM,Château Pomerol,44.89120200,-0.51629200,0,
BCHROUQ,BCHROUQ,Château Rouquey,44.82805500,-0.67083100,0,
BCICERO,BCICERO,Cicéron,44.80514800,-0.66130800,0,
BCIGAL,BCIGAL,Cigales,44.91600600,-0.71351000,0,
BCIGALE,BCIGALE,Cigales,44.85663000,-0.49090100,0,
BHCANTE,BHCANTE,Cimbats,44.90321500,-0.63977800,0,
BCIM47,BCIM47,Cimetière,44.81081100,-0.62530700,0,
BCIMSME,BCIMSME,Cimetière Balanguey,44.89544600,-0.72628800,0,
BCIMAMB,BCIMAMB,Cimetière d'Ambès,45.01362800,-0.53450400,0,
BSIRTEM,BSIRTEM,Cimetière d'Eysines,44.88580500,-0.65695600,0,
BCIMGRA,BCIMGRA,Cimetière de Gradignan,44.77862500,-0.60915700,0,
BCIMLOR,BCIMLOR,Cimetière de Lormont,44.87815800,-0.52093800,0,
BCIMEYS,BCIMEYS,Cimetière d’Eysines,44.88493200,-0.65663900,0,
BCIM75,BCIM75,Cimetière Intercommunal,44.81508000,-0.68010700,0,
BCIME67,BCIME67,Cimetière Intercommunal,44.86752300,-0.49056500,0,
BCNORD,BCNORD,Cimetière Nord,44.87590100,-0.59057400,0,
BCADMN,BCADMN,Cité administrative,44.84150900,-0.60038300,0,
BJPAUME,BJPAUME,Cité Administrative,44.84226300,-0.59952600,0,
BCIBAIR,BCIBAIR,Cité Bel Air,44.92285000,-0.50144400,0,
BCAIRON,BCAIRON,Cité Cairon,44.81879100,-0.57901500,0,
BCCHANT,BCCHANT,Cité Chantecrit,44.86494300,-0.56324700,0,
BCHANTE,BCHANTE,Cité Chantecrit,44.86421800,-0.56433500,0,
BJJA06,BJJA06,Cité du Midi,44.83763400,-0.53708000,0,
BBRASCA,BBRASCA,Cité Numérique,44.81374500,-0.55475100,0,
BVOLTA,BVOLTA,Cité SNCF,44.81842700,-0.54602500,0,
BCLLORM,BCLLORM,Clairière de Lormont,44.88105700,-0.49537500,0,
BMINGOT,BMINGOT,Clairière de Mingot,44.87361900,-0.70507000,0,
BSCOMIN,BSCOMIN,Clairière de Mingot,44.87387000,-0.70618300,0,
BCLANIS,BCLANIS,Clanis,44.93562300,-0.51476500,0,
BCLARI,BCLARI,Clarines,44.81977900,-0.66587700,0,
BSCOCLB,BSCOCLB,Claude Bernard,44.87541500,-0.69335600,0,
BSCOLOR,BSCOLOR,Claude Lorrain,44.87761200,-0.69424200,0,
BCLAUDE,BCLAUDE,Claudeville,44.87389100,-0.57783300,0,
TCLAVE,TCLAVE,Claveau,44.87784700,-0.54386100,0,
BHLEVQU,BHLEVQU,Clavé,44.79083400,-0.65646400,0,
BCLEM52,BCLEM52,Clemenceau,44.87600500,-0.67708000,0,
BCLEM54,BCLEM54,Clemenceau,44.86468400,-0.62107600,0,
BCLEM76,BCLEM76,Clemenceau,44.86532400,-0.62022400,0,
BCLEM88,BCLEM88,Clemenceau,44.78112200,-0.55921000,0,
BCLEM92,BCLEM92,Clemenceau,44.91214000,-0.51267200,0,
BBELAI,BBELAI,Clinique Bel Air,44.83974700,-0.60745700,0,
BCLINIQ,BCLINIQ,Clinique du Sport,44.81719400,-0.68089700,0,
BCMUTUA,BCMUTUA,Clinique Mutualiste,44.80524800,-0.60964300,0,
BSCOMBE,BSCOMBE,Clinique Saint-Augustin,44.83686500,-0.60740700,0,
BVERTE,BVERTE,Clinique Saint-Augustin,44.83666000,-0.60596200,0,
BPOIRSO,BPOIRSO,Clinique Tivoli,44.85750000,-0.58621600,0,
BLEYRA,BLEYRA,Clos de Leyran,44.77855000,-0.53961200,0,
BBRUYE,BBRUYE,Clos des Bruyères,44.81537600,-0.69126300,0,
BCLPRIE,BCLPRIE,Clos du Prieuré,44.92229900,-0.48354200,0,
BCLOS1,BCLOS1,Clos Dumas,44.93720300,-0.76660300,0,
BCPALU,BCPALU,Clos Palu,44.95090400,-0.46743100,0,
BCSPIER,BCSPIER,Clos Saint-Pierre,44.92569400,-0.48263000,0,
BCLEMEN,BCLEMEN,Clémentel,44.91666600,-0.51815900,0,
BCBERSO,BCBERSO,Coeur Bersol,44.78270800,-0.65077800,0,
BCOIN,BCOIN,Coin,44.76343000,-0.55628100,0,
BCOLETT,BCOLETT,Colette,44.83479000,-0.63629200,0,
BCOLIB,BCOLIB,Colibris,44.91489300,-0.73138000,0,
BCOLIBR,BCOLIBR,Colibris,44.78931100,-0.69029700,0,
BMAUGU,BMAUGU,Collège A. Mauguin,44.77284300,-0.59676900,0,
BCCAMUS,BCCAMUS,Collège Albert Camus,44.88558300,-0.64383800,0,
BALIEN,BALIEN,Collège Aliénor d'Aquitaine,44.84623400,-0.78045500,0,
BALIENO,BALIENO,Collège Aliénor d'Aquitaine,44.84615300,-0.78018300,0,
BSCOALO,BSCOALO,Collège Alouette,44.80180700,-0.66833700,0,
BRROSTA,BRROSTA,Collège Andrée Chédid,44.86358200,-0.67063900,0,
BSCOHAI,BSCOHAI,Collège Andrée Chédid,44.86615200,-0.67156800,0,
BSCOLUZ,BSCOLUZ,Collège Andrée Chédid,44.86287000,-0.67023800,0,
BCOAUSO,BCOAUSO,Collège Ausone,44.87138100,-0.59528400,0,
BSCOCBE,BSCOCBE,Collège Berthelot,44.80806700,-0.56683000,0,
BCCHAMB,BCCHAMB,Collège Chambéry,44.75673700,-0.58428300,0,
BCMASSE,BCMASSE,Collège Claude Massé,44.92869200,-0.48269000,0,
BCOLBLQ,BCOLBLQ,Collège de Blanquefort,44.90673100,-0.62847100,0,
BSCOCBO,BSCOCBO,Collège de Bourran,44.83824300,-0.63530000,0,
BBRAUDE,BBRAUDE,Collège du Taillan,44.91379300,-0.66878600,0,
BCLTAIL,BCLTAIL,Collège du Taillan,44.91204700,-0.66885300,0,
BCEZOLA,BCEZOLA,Collège Emile Zola,44.86899800,-0.67200800,0,
BZOLA72,BZOLA72,Collège Emile Zola,44.87142600,-0.67371300,0,
BCFMAUR,BCFMAUR,Collège F. Mauriac,44.89618200,-0.70998500,0,
BDELME,BDELME,Collège F. Mauriac,44.89647600,-0.70996000,0,
BSCOCOL,BSCOCOL,Collège F. Mauriac,44.89407800,-0.70915500,0,
BSCOMIT,BSCOMIT,Collège F.Mitterrand,44.79165600,-0.64517000,0,
BRAYET,BRAYET,Collège G.Rayet,44.84204700,-0.51546000,0,
BGEPHIL,BGEPHIL,Collège Gérard Philipe,44.79956100,-0.62399900,0,
BCOLHAS,BCOLHAS,Collège Hastignan,44.89376900,-0.74556500,0,
BCJJA32,BCJJA32,Collège Jean Jaurès,44.86276700,-0.51420000,0,
BSCOJJ,BSCOJJ,Collège Jean Jaurès,44.86295900,-0.51667700,0,
BLSMSO,BLSMSO,Collège L. de Vinci,44.90622300,-0.71524700,0,
BLENOI,BLENOI,Collège L. Lenoir,44.84052000,-0.55310200,0,
BSCOLAP,BSCOLAP,Collège Lapierre,44.87400600,-0.52382100,0,
BEYQUEM,BEYQUEM,Collège Les Eyquems,44.82790000,-0.64561700,0,
BCOMACO,BCOMACO,Collège Manon Cormier,44.89995000,-0.50784400,0,
BMACOR,BMACOR,Collège Manon Cormier,44.90142200,-0.51016200,0,
BSCOMCO,BSCOMCO,Collège Manon Cormier,44.90065900,-0.50892200,0,
BMONJOU,BMONJOU,Collège Monjous,44.77711700,-0.60488800,0,
BSCOCDL,BSCOCDL,Collège Monjous,44.77675000,-0.60576900,0,
BSCOCNM,BSCOCNM,Collège N. Mandela,44.83817700,-0.53278200,0,
BLBLU21,BLBLU21,Collège Niki de Saint Phalle,44.78098300,-0.56855900,0,
BNPAILL,BNPAILL,Collège Niki de Saint Phalle,44.78060800,-0.56593500,0,
BSCOMAY,BSCOMAY,Collège Niki de Saint Phalle,44.78055800,-0.56776700,0,
BCONOES,BCONOES,Collège Noès,44.81235500,-0.63704300,0,
BSCONOE,BSCONOE,Collège Noës,44.81235800,-0.63696100,0,
BPNERUD,BPNERUD,Collège Pablo Neruda,44.79513800,-0.56172800,0,
BROSABO,BROSABO,Collège Rosa Bonheur,44.87488300,-0.59038200,0,
BANDRE,BANDRE,Collège Saint-André,44.85564300,-0.61543700,0,
BCCBLAN,BCCBLAN,Collège Simone Veil,44.90992100,-0.50160000,0,
BCVLOUI,BCVLOUI,Collège Victor Louis,44.79861600,-0.59224800,0,
BWILSO,BWILSO,Collège Victor Louis,44.79901000,-0.59109000,0,
BBOURGO,BBOURGO,Colonel Bourgoin,44.84159700,-0.76309600,0,
BJACQUI,BJACQUI,Colonel Jacqui,44.81152100,-0.63376000,0,
BCOLVER,BCOLVER,Colverts,44.94181700,-0.59609800,0,
BCOMB46,BCOMB46,Combelongue,44.77686000,-0.70122200,0,
BCOM13,BCOM13,Combes,44.83066800,-0.61378500,0,
BCOMB76,BCOMB76,Combes,44.86796900,-0.59807600,0,
BCOMBE,BCOMBE,Combes,44.83341200,-0.54046800,0,
BSCOCCH,BSCOCCH,Commandant Charcot,44.86350700,-0.72239300,0,
BPECOMP,BPECOMP,Compostelle,44.79337100,-0.60708200,0,
BSCOCOM,BSCOCOM,Comte,44.82037500,-0.67128500,0,
BCONDOR,BCONDOR,Condorcet,44.90727100,-0.67844100,0,
BMORTON,BMORTON,Cora Morton,44.93472900,-0.63484600,0,
BECORB,BECORB,Corbiac,44.87411900,-0.70251100,0,
BSCOCOR,BSCOCOR,Corbiac,44.87439700,-0.70375900,0,
BCORNEI,BCORNEI,Corneille,44.80416800,-0.62272600,0,
BCORNI,BCORNI,Cornier,44.84322100,-0.51329300,0,
BCORPO,BCORPO,Corporeau,44.77442900,-0.62387200,0,
BCOSEC,BCOSEC,COSEC,44.88415200,-0.70461900,0,
BCOSTED,BCOSTED,Costedoat,44.83099600,-0.57840600,0,
BSCOCOT,BSCOCOT,Coteau,44.81584300,-0.50270500,0,
BZAMAGE,BZAMAGE,Coulomb,44.77852700,-0.66397100,0,
BCOUQUE,BCOUQUE,Couqueou,44.88369100,-0.66749300,0,
BCOUR53,BCOUR53,Courbet,44.87704700,-0.69658800,0,
BSCOGCO,BSCOGCO,Courbet,44.87776200,-0.69705300,0,
TCOURB,TCOURB,Courbet,44.85676000,-0.59702800,0,
BCOURNA,BCOURNA,Cournalet,44.92687500,-0.62279700,0,
BSCOCOU,BSCOCOU,Courrège,44.86128400,-0.48261200,0,
BCOJEAN,BCOJEAN,Courréjean,44.77396000,-0.52855600,0,
BCOURRE,BCOURRE,Courréjean,44.77430600,-0.52884300,0,
BCORNAN,BCORNAN,Cours d'Ornano,44.83273600,-0.61353800,0,
BMEDO46,BMEDO46,Cours du Médoc,44.85590000,-0.56293200,0,
TMEDOC,TMEDOC,Cours du Médoc,44.85587600,-0.56324100,0,
BCOURTE,BCOURTE,Courteault,44.83518400,-0.60809700,0,
BCFESSE,BCFESSE,Courtefesse,44.94964800,-0.51186900,0,
BSCOCRT,BSCOCRT,Courtillas,44.80919100,-0.69523700,0,
BCOUTEN,BCOUTEN,Coutanceau,44.91509400,-0.51700400,0,
BCRACO3,BCRACO3,Cracovie,44.87110700,-0.57628100,0,
BCRACOV,BCRACOV,Cracovie,44.87072100,-0.57623100,0,
BPREVO,BPREVO,Cracovie,44.86959400,-0.57610200,0,
TCRACOT,TCRACOT,Cracovie,44.87102300,-0.57623100,0,
BCREPS,BCREPS,CREPS,44.79898200,-0.59861300,0,
BCBLAN,BCBLAN,Croix Blanche,44.84544800,-0.59344000,0,
BGDELAU,BGDELAU,Croix Blanche,44.84512600,-0.59363500,0,
BLEYSO,BLEYSO,Croix de Leysotte,44.80670300,-0.57306700,0,
BCMONJ,BCMONJ,Croix de Monjous,44.77678200,-0.59370000,0,
BCSEGUE,BCSEGUE,Croix de Seguey,44.84970400,-0.58500800,0,
TSEGUEY,TSEGUEY,Croix de Seguey,44.84997300,-0.58576000,0,
BCROVIE,BCROVIE,Croix Vieille,44.91255700,-0.72848100,0,
BCROUST,BCROUST,Croustet,44.83715700,-0.64614200,0,
BCRUCH,BCRUCH,Cruchet,44.89335000,-0.55284100,0,
BCREBAD,BCREBAD,Crébadin,44.94843200,-0.61651200,0,
BCURI10,BCURI10,Curie,44.83653000,-0.53328000,0,
BCURI62,BCURI62,Curie,44.86213800,-0.53173000,0,
BCEDRE,BCEDRE,Cèdres,44.82989700,-0.51654400,0,
BSCOCEP,BSCOCEP,Cèpes,44.79531300,-0.69695100,0,
BSCOCEA,BSCOCEA,Cépages,44.92142900,-0.71980700,0,
BCERONS,BCERONS,Cérons,44.84290200,-0.79678900,0,
BSCOCES,BSCOCES,Césaire,44.86525200,-0.47993800,0,
BQFRANC,BQFRANC,Côte de la Garonne,44.88879000,-0.52968100,0,
BDALON,BDALON,Dalon,44.77306900,-0.53795700,0,
BSCODAN,BSCODAN,Danton,44.86143500,-0.72196400,0,
BDARWIN,BDARWIN,Darwin,44.85990400,-0.72622800,0,
BHORTE,BHORTE,Darwin,44.84930900,-0.56203300,0,
BDASAU,BDASAU,Dassault,44.84669600,-0.69102900,0,
BDASSA2,BDASSA2,Dassault,44.88288200,-0.57192900,0,
BDASSA4,BDASSA4,Dassault,44.84769900,-0.69217200,0,
BDAUPH,BDAUPH,Dauphine,44.85167200,-0.61077200,0,
BDAUPHI,BDAUPHI,Dauphiné,44.78607000,-0.69241100,0,
BDELATA,BDELATA,De Lattre De Tassigny,44.77473300,-0.70513800,0,
BLATASS,BLATASS,De Lattre de Tassigny,44.90490600,-0.62584200,0,
BTASSIG,BTASSIG,De Lattre de Tassigny,44.77324800,-0.54547400,0,
BSERRES,BSERRES,De Serres,44.89046700,-0.65400700,0,
BDELAC,BDELAC,Delacroix,44.83799800,-0.52140200,0,
BDELACR,BDELACR,Delacroix,45.00963700,-0.53080900,0,
BDELATR,BDELATR,Delattre,44.88997700,-0.60713300,0,
BDEMOS,BDEMOS,Demosthène,44.82668600,-0.66100200,0,
BPAPIN,BPAPIN,Denis Papin,44.79099700,-0.53420100,0,
BSCOPAP,BSCOPAP,Denis Papin,44.86396100,-0.72862100,0,
BDESBAT,BDESBAT,Desbats,44.80379800,-0.61832200,0,
BDESC47,BDESC47,Descartes,44.80559900,-0.65665900,0,
BSCODES,BSCODES,Deschamps,45.00216600,-0.52434200,0,
BDESCLA,BDESCLA,Desclaux,44.85788400,-0.49500900,0,
BDESSOL,BDESSOL,Dessolies,44.87819300,-0.65177500,0,
BDEVEAU,BDEVEAU,Deveaux,44.84727900,-0.62303800,0,
BRDEVEA,BRDEVEA,Deveaux,44.84801600,-0.62282000,0,
BDIANE,BDIANE,Diane,44.87180900,-0.49526800,0,
BDIANE2,BDIANE2,Diane,44.86620200,-0.65504400,0,
BDIESE,BDIESE,Diesel,44.83678000,-0.68700100,0,
BBERT,BBERT,Docteur Bert,44.85634400,-0.62889500,0,
BCOUAIL,BCOUAIL,Docteur Couaillac,45.01058800,-0.53459200,0,
BDFERIE,BDFERIE,Docteur Férié,44.90068500,-0.71116400,0,
BSCODOC,BSCODOC,Docteur Schweitzer,44.87868000,-0.70451100,0,
BDVINCE,BDVINCE,Docteur Vincent,44.87565300,-0.55677800,0,
BSCODB,BSCODB,Domaine Bacalan,44.78067500,-0.66851400,0,
BDAMIEN,BDAMIEN,Domaine d'Amanieu,44.82267200,-0.48621400,0,
BDHOSTE,BDHOSTE,Domaine d'Hostein,44.92758100,-0.47877000,0,
BMATHYA,BMATHYA,Domaine de Hontane,44.92051000,-0.67586400,0,
BMECGR,BMECGR,Domaine de La Plantation,44.78952800,-0.53547500,0,
BLESTRI,BLESTRI,Domaine de Lestrille,44.87535300,-0.49320700,0,
BDMOULE,BDMOULE,Domaine de Moulerin,44.91597200,-0.50946200,0,
BMUSCAD,BMUSCAD,Domaine de Muscadet,44.91656600,-0.50892800,0,
BPELUS,BPELUS,Domaine de Pelus,44.83077000,-0.68478900,0,
BDOMGAY,BDOMGAY,Domaine du Gay,44.85241900,-0.48753600,0,
BDOMANO,BDOMANO,Domaine du Manoir,44.88067800,-0.49796200,0,
BDOPARC,BDOPARC,Domaine du Parc,44.77592100,-0.55221900,0,
BDOPINS,BDOPINS,Domaine du Pinsan,44.86878600,-0.65088400,0,
BSCOGOL,BSCOGOL,Domaniales du Golf,44.79729200,-0.72318300,0,
BDOMIO,BDOMIO,Domion,44.85582900,-0.62604200,0,
BDOMIO2,BDOMIO2,Domion,44.85635000,-0.62484000,0,
BDOMIO3,BDOMIO3,Domion,44.85536600,-0.62487800,0,
BDONNET,BDONNET,Donnet,44.82213300,-0.56296200,0,
BDORG34,BDORG34,Dorgelès,44.84363300,-0.65368900,0,
BDORGE,BDORGE,Dorgelès,44.84326200,-0.54343200,0,
BDOTEZ,BDOTEZ,Dotézac,44.80774300,-0.55658000,0,
BDFRANC,BDFRANC,Douanes Françaises,44.89318200,-0.60973500,0,
BSCODOU,BSCODOU,Douaumont,44.82879700,-0.62362500,0,
BDOURO,BDOURO,Dourout,44.80877300,-0.58292800,0,
BDBRUS,BDBRUS,Doyen Brus,44.80113500,-0.60961300,0,
TDOYEN,TDOYEN,Doyen Brus,44.80027300,-0.60963900,0,
BDUBELL,BDUBELL,Du Bellay,44.87337600,-0.51400300,0,
BDUROY,BDUROY,Du Roy,44.95311000,-0.51182600,0,
BLEST93,BLEST93,Du Roy,44.95330700,-0.51215500,0,
BDUBED,BDUBED,Dubedout,44.84697500,-0.51186200,0,
BDUCASS,BDUCASS,Ducasse,44.88295000,-0.59344000,0,
BDUCOUR,BDUCOUR,Ducourneau,44.86863500,-0.59184500,0,
BDUFRES,BDUFRES,Dufresne,44.98943900,-0.54168400,0,
BDUMA77,BDUMA77,Dumas,44.93252800,-0.63669500,0,
BDUPAS,BDUPAS,Dupas,44.82849200,-0.54003300,0,
BDUPLAN,BDUPLAN,Duplantier,44.81464700,-0.58064400,0,
BROSTA,BROSTA,Dupuy-Verdun,44.84110100,-0.64339000,0,
BSCODUR,BSCODUR,Duragnes,44.90632400,-0.68652600,0,
BDURDEA,BDURDEA,Durandeau,44.95783600,-0.51286500,0,
BDURCY,BDURCY,Durcy,44.79946700,-0.54415100,0,
BDUTER,BDUTER,Dutertre,44.84085700,-0.59270300,0,
BDEPLE,BDEPLE,Dépôt de LESCURE,44.83418700,-0.60107900,0,
BCEL,BCEL,Dépôt du Lac,44.87545000,-0.56215200,0,
BDEPEVA,BDEPEVA,Dépôt Evadys,44.88020400,-0.68920900,0,
TDEPAC,TDEPAC,Dépôt Tramway Bacalan,44.86759100,-0.54725600,0,
TDEPTR,TDEPTR,Dépôt Tramway Bastide,44.85001500,-0.55520400,0,
TDEPJAL,TDEPJAL,Dépôt Tramway de la Jallère,44.89770700,-0.55694700,0,
BVAQUIE,BVAQUIE,Dépôt Vaquier,44.88254900,-0.54763200,0,
BSCOLAL,BSCOLAL,E. Lalanne,44.76948100,-0.56245800,0,
BECMOUL,BECMOUL,Echangeur du Moulinat,44.86971300,-0.49896900,0,
BALAFON,BALAFON,Ecole Arnaud Lafon,44.82841600,-0.66728900,0,
BARCHI,BARCHI,Ecole d'Architecture,44.79277300,-0.60525900,0,
BMANAG,BMANAG,Ecole de Management,44.79686700,-0.60269100,0,
BGBEGLE,BGBEGLE,Ecole Ferdinand Buisson,44.79842800,-0.55759200,0,
BSCOECO,BSCOECO,Ecole Gajac,44.88851100,-0.69634200,0,
BEJCORD,BEJCORD,Ecole Jean Cordier,44.81468400,-0.62096700,0,
BFERRAD,BFERRAD,Ecole La Ferrade,44.81004300,-0.56562600,0,
BNORMAL,BNORMAL,Ecole Normale,44.84760300,-0.60145800,0,
BSCOEVI,BSCOEVI,Ecole Villagexpo,44.88433800,-0.69741700,0,
BEDIS45,BEDIS45,Edison,44.82079200,-0.59559200,0,
BEDISO,BEDISO,Edison,44.77639800,-0.65352500,0,
BSCOEBR,BSCOEBR,Edouard Branly,44.77002300,-0.55736900,0,
BSCOEDO,BSCOEDO,Edouard Manet,44.87861800,-0.69907500,0,
BEGBEGL,BEGBEGL,Eglise de Bègles,44.80140000,-0.54443100,0,
BEGFLO,BEGFLO,Eglise de Floirac,44.83559300,-0.52178400,0,
BEGGRA,BEGGRA,Eglise de Gradignan,44.77243400,-0.61422000,0,
BMSAUBI,BMSAUBI,Eglise de Saint-Aubin,44.91191300,-0.72485800,0,
BEGSME,BEGSME,Eglise de Saint-Médard,44.89547100,-0.71842100,0,
BEGSAU,BEGSAU,Eglise de St-Aubin,44.91181200,-0.72410600,0,
BEGROMA,BEGROMA,Eglise Romane,44.85782600,-0.49599300,0,
BSTAUGU,BSTAUGU,Eglise Saint Augustin,44.83213800,-0.61113100,0,
BEGAUGU,BEGAUGU,Eglise Saint-Augustin,44.83264400,-0.61097300,0,
BDULOUT,BDULOUT,Eglise Saint-Martin,44.77164900,-0.54068300,0,
BEMARTI,BEMARTI,Eglise St Martin,44.77138100,-0.54202000,0,
BEMAILL,BEMAILL,Emaillerie,44.84512900,-0.63543500,0,
BECOMB,BECOMB,Emile Combes,44.84690500,-0.53350200,0,
TECOUN,TECOUN,Emile Counord,44.85865100,-0.57491000,0,
